id,created_at,url,text,derogatory_name_calling,violent_rhetoric,angry_rhetoric,positive_rhetoric,dehumanization,hyperbole,divisive_labeling,call_for_unity,call_for_legal_action,targets_negative,targets_positive,who_is_praised,who_is_criticized,legal_action_details,why,ner_entities,attacks_media,attacks_courts,attacks_political_opponents,opponents_list
108254985594084019,2022-05-06 12:26:30.153,https://truthsocial.com/@realDonaldTrump/108254985594084019,I will be in Pennsylvania tonight to do a Rally for Dr. Oz. Very big crowd expected. See you there!,False,False,False,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Pennsylvania"", ""label"": ""GPE""}, {""text"": ""tonight"", ""label"": ""TIME""}, {""text"": ""a Rally for Dr. Oz"", ""label"": ""EVENT""}]",0,0,0,
108255320192907870,2022-05-06 13:51:35.723,https://truthsocial.com/@realDonaldTrump/108255320192907870,I love being on TRUTH!,False,False,False,True,False,False,False,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""TRUTH"", ""label"": ""WORK_OF_ART""}]",0,0,0,
108255320192907870,2022-05-06 13:51:35.723,https://truthsocial.com/@realDonaldTrump/108255320192907870,I love being on TRUTH!,False,False,False,True,False,False,False,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""TRUTH"", ""label"": ""WORK_OF_ART""}]",0,0,0,
108255814145449859,2022-05-06 15:57:12.839,https://truthsocial.com/@realDonaldTrump/108255814145449859,https://rumble.com/v13mc57-live-president-donald-j.-trump-in-greensburg-pa.html,False,False,True,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,[],0,0,0,
108255814145449859,2022-05-06 15:57:12.839,https://truthsocial.com/@realDonaldTrump/108255814145449859,https://rumble.com/v13mc57-live-president-donald-j.-trump-in-greensburg-pa.html,False,False,True,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,[],0,0,0,
108258194310122899,2022-05-07 02:02:31.266,https://truthsocial.com/@realDonaldTrump/108258194310122899,RT @RSBNPresident Trump celebrates 55-0 winning streak in 2022!,False,False,True,True,False,True,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""55"", ""label"": ""CARDINAL""}, {""text"": ""2022"", ""label"": ""DATE""}]",0,0,0,
108258194310122899,2022-05-07 02:02:31.266,https://truthsocial.com/@realDonaldTrump/108258194310122899,RT @RSBNPresident Trump celebrates 55-0 winning streak in 2022!,False,False,True,True,False,True,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""55"", ""label"": ""CARDINAL""}, {""text"": ""2022"", ""label"": ""DATE""}]",0,0,0,
108258196521260276,2022-05-07 02:03:05.008,https://truthsocial.com/@realDonaldTrump/108258196521260276,"RT @RSBNTrump: ""Thankfully, a Trump-appointed judge recently struck down Biden's ridiculous mask mandate in a righteous victory for American FREEDOM""",False,False,True,True,False,False,True,False,True,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Biden"", ""label"": ""PERSON""}, {""text"": ""American"", ""label"": ""NORP""}]",1,1,1,biden
108258196521260276,2022-05-07 02:03:05.008,https://truthsocial.com/@realDonaldTrump/108258196521260276,"RT @RSBNTrump: ""Thankfully, a Trump-appointed judge recently struck down Biden's ridiculous mask mandate in a righteous victory for American FREEDOM""",False,False,True,True,False,False,True,False,True,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Biden"", ""label"": ""PERSON""}, {""text"": ""American"", ""label"": ""NORP""}]",1,1,1,biden
108258197571087382,2022-05-07 02:03:21.027,https://truthsocial.com/@realDonaldTrump/108258197571087382,"RT @RSBN""I ran twice, I won twice... we got more votes by MILLIONS than any president in the history of our country BY FAR. And now, we may have to do it again.""",False,False,True,True,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""MILLIONS"", ""label"": ""CARDINAL""}]",0,1,0,
108258197571087382,2022-05-07 02:03:21.027,https://truthsocial.com/@realDonaldTrump/108258197571087382,"RT @RSBN""I ran twice, I won twice... we got more votes by MILLIONS than any president in the history of our country BY FAR. And now, we may have to do it again.""",False,False,True,True,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""MILLIONS"", ""label"": ""CARDINAL""}]",0,1,0,
108258200210487440,2022-05-07 02:04:01.301,https://truthsocial.com/@realDonaldTrump/108258200210487440,"RT @RSBNTrump urges everyone to join Truth Social: ""It's gonna be the voice of the people""",False,False,True,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Truth Social"", ""label"": ""ORG""}]",1,0,0,
108258200210487440,2022-05-07 02:04:01.301,https://truthsocial.com/@realDonaldTrump/108258200210487440,"RT @RSBNTrump urges everyone to join Truth Social: ""It's gonna be the voice of the people""",False,False,True,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Truth Social"", ""label"": ""ORG""}]",1,0,0,
108261452443854009,2022-05-07 15:51:06.444,https://truthsocial.com/@realDonaldTrump/108261452443854009,RT @DevinNunesIt’s FAKENEWS Friday!  Anyone who watched or read every interview @realDonaldTrump or I have given the last few weeks know our position clearly. There’s been no secret or anything QUIET we’ve been very vocal and public!  Glad the TItter sewer and the Fakenews are going crazy over TRUTH today!#Fakenewsfriday 🚀🇺🇸,True,False,True,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Friday"", ""label"": ""DATE""}, {""text"": ""the last few weeks"", ""label"": ""DATE""}, {""text"": ""QUIET"", ""label"": ""DATE""}, {""text"": ""Fakenews"", ""label"": ""ORG""}]",0,1,0,
108261452443854009,2022-05-07 15:51:06.444,https://truthsocial.com/@realDonaldTrump/108261452443854009,RT @DevinNunesIt’s FAKENEWS Friday!  Anyone who watched or read every interview @realDonaldTrump or I have given the last few weeks know our position clearly. There’s been no secret or anything QUIET we’ve been very vocal and public!  Glad the TItter sewer and the Fakenews are going crazy over TRUTH today!#Fakenewsfriday 🚀🇺🇸,True,False,True,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Friday"", ""label"": ""DATE""}, {""text"": ""the last few weeks"", ""label"": ""DATE""}, {""text"": ""QUIET"", ""label"": ""DATE""}, {""text"": ""Fakenews"", ""label"": ""ORG""}]",0,1,0,
108261460435801161,2022-05-07 15:53:08.387,https://truthsocial.com/@realDonaldTrump/108261460435801161,“Conservative Group Plasters Anti-Liz Cheney Billboards Across Wyoming”https://www.breitbart.com/politics/2022/05/06/conservative-group-plasters-anti-liz-cheney-billboards-across-wyoming/,True,False,True,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Conservative Group Plasters"", ""label"": ""WORK_OF_ART""}, {""text"": ""Anti-Liz Cheney Billboards"", ""label"": ""WORK_OF_ART""}]",0,0,0,
108261460435801161,2022-05-07 15:53:08.387,https://truthsocial.com/@realDonaldTrump/108261460435801161,“Conservative Group Plasters Anti-Liz Cheney Billboards Across Wyoming”https://www.breitbart.com/politics/2022/05/06/conservative-group-plasters-anti-liz-cheney-billboards-across-wyoming/,True,False,True,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Conservative Group Plasters"", ""label"": ""WORK_OF_ART""}, {""text"": ""Anti-Liz Cheney Billboards"", ""label"": ""WORK_OF_ART""}]",0,0,0,
108262028882473486,2022-05-07 18:17:42.195,https://truthsocial.com/@realDonaldTrump/108262028882473486,“Biden scraps Oval Office events for sets due to lack of teleprompter”https://nypost.com/2022/05/05/biden-scraps-oval-office-events-for-sets-over-lack-of-teleprompter/,False,False,False,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Biden"", ""label"": ""PERSON""}, {""text"": ""Oval Office"", ""label"": ""ORG""}, {""text"": ""biden"", ""label"": ""PERSON""}]",1,0,1,biden
108262028882473486,2022-05-07 18:17:42.195,https://truthsocial.com/@realDonaldTrump/108262028882473486,“Biden scraps Oval Office events for sets due to lack of teleprompter”https://nypost.com/2022/05/05/biden-scraps-oval-office-events-for-sets-over-lack-of-teleprompter/,False,False,False,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Biden"", ""label"": ""PERSON""}, {""text"": ""Oval Office"", ""label"": ""ORG""}, {""text"": ""biden"", ""label"": ""PERSON""}]",1,0,1,biden
108262832305108659,2022-05-07 21:42:01.457,https://truthsocial.com/@realDonaldTrump/108262832305108659,Trump endorsed Dan Cox is doing GREAT in his run for Governor of Maryland. Go Dan!!!,False,False,False,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Dan Cox"", ""label"": ""PERSON""}, {""text"": ""Maryland"", ""label"": ""GPE""}, {""text"": ""Dan"", ""label"": ""PERSON""}]",0,1,0,
108262832305108659,2022-05-07 21:42:01.457,https://truthsocial.com/@realDonaldTrump/108262832305108659,Trump endorsed Dan Cox is doing GREAT in his run for Governor of Maryland. Go Dan!!!,False,False,False,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Dan Cox"", ""label"": ""PERSON""}, {""text"": ""Maryland"", ""label"": ""GPE""}, {""text"": ""Dan"", ""label"": ""PERSON""}]",0,1,0,
108262843687288745,2022-05-07 21:44:55.130,https://truthsocial.com/@realDonaldTrump/108262843687288745,At the Kentucky Derby with friends!,False,False,False,True,False,False,False,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""the Kentucky Derby"", ""label"": ""EVENT""}]",0,0,0,
108262843687288745,2022-05-07 21:44:55.130,https://truthsocial.com/@realDonaldTrump/108262843687288745,At the Kentucky Derby with friends!,False,False,False,True,False,False,False,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""the Kentucky Derby"", ""label"": ""EVENT""}]",0,0,0,
108266475948721961,2022-05-08 13:08:39.046,https://truthsocial.com/@realDonaldTrump/108266475948721961,"Happy Mother’s Day to all, including Racist, Vicious, Highly Partisan, Politically Motivated, and Very Unfair Radical Left Democrat Judges, Prosecutors, District Attorneys, and Attorney Generals, who campaign unrelentingly against you without knowing a thing, and endlessly promise to take you down. After years of persecution, even the Fake News says there is no case or, at best, it would be very hard to bring. Someday soon they will start fighting RECORD SETTING Violent Crime. I love you all!",True,True,True,True,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Mother’s Day"", ""label"": ""DATE""}, {""text"": ""Democrat"", ""label"": ""NORP""}]",1,1,0,
108266475948721961,2022-05-08 13:08:39.046,https://truthsocial.com/@realDonaldTrump/108266475948721961,"Happy Mother’s Day to all, including Racist, Vicious, Highly Partisan, Politically Motivated, and Very Unfair Radical Left Democrat Judges, Prosecutors, District Attorneys, and Attorney Generals, who campaign unrelentingly against you without knowing a thing, and endlessly promise to take you down. After years of persecution, even the Fake News says there is no case or, at best, it would be very hard to bring. Someday soon they will start fighting RECORD SETTING Violent Crime. I love you all!",True,True,True,True,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Mother’s Day"", ""label"": ""DATE""}, {""text"": ""Democrat"", ""label"": ""NORP""}]",1,1,0,
108273798228037592,2022-05-09 20:10:48.156,https://truthsocial.com/@realDonaldTrump/108273798228037592,"“Trump-Backed Candidates Dominate Ohio, Indiana Primary Races” https://amac.us/trump-backed-candidates-dominate-ohio-indiana-primary-races/",False,False,False,True,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Ohio"", ""label"": ""GPE""}, {""text"": ""Indiana"", ""label"": ""GPE""}]",0,1,0,
108273798228037592,2022-05-09 20:10:48.156,https://truthsocial.com/@realDonaldTrump/108273798228037592,"“Trump-Backed Candidates Dominate Ohio, Indiana Primary Races” https://amac.us/trump-backed-candidates-dominate-ohio-indiana-primary-races/",False,False,False,True,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Ohio"", ""label"": ""GPE""}, {""text"": ""Indiana"", ""label"": ""GPE""}]",0,1,0,
108273801140042162,2022-05-09 20:11:32.594,https://truthsocial.com/@realDonaldTrump/108273801140042162,“Exclusive–Russell Fry: Campaign Energy has Been ‘Incredible’ Since Trump Endorsement” https://www.breitbart.com/radio/2022/03/26/exclusive-russell-fry-campaign-energy-has-been-incredible-since-trump-endorsement/,False,False,False,True,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Exclusive–Russell Fry: Campaign Energy has Been"", ""label"": ""WORK_OF_ART""}, {""text"": ""Trump"", ""label"": ""PERSON""}]",0,0,0,
108273801140042162,2022-05-09 20:11:32.594,https://truthsocial.com/@realDonaldTrump/108273801140042162,“Exclusive–Russell Fry: Campaign Energy has Been ‘Incredible’ Since Trump Endorsement” https://www.breitbart.com/radio/2022/03/26/exclusive-russell-fry-campaign-energy-has-been-incredible-since-trump-endorsement/,False,False,False,True,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Exclusive–Russell Fry: Campaign Energy has Been"", ""label"": ""WORK_OF_ART""}, {""text"": ""Trump"", ""label"": ""PERSON""}]",0,0,0,
108274736971463470,2022-05-10 00:09:32.259,https://truthsocial.com/@realDonaldTrump/108274736971463470,"Why should the Fake News Media and their “journalists” receive a Pulitzer Prize for their totally incorrect reporting on Russia, Russia, Russia? It was a complete HOAX. The Pulitzer Committee is in turmoil. Stay tuned!!!",False,False,True,False,True,True,True,False,True,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""a Pulitzer Prize"", ""label"": ""WORK_OF_ART""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""The Pulitzer Committee"", ""label"": ""ORG""}]",1,0,0,
108274736971463470,2022-05-10 00:09:32.259,https://truthsocial.com/@realDonaldTrump/108274736971463470,"Why should the Fake News Media and their “journalists” receive a Pulitzer Prize for their totally incorrect reporting on Russia, Russia, Russia? It was a complete HOAX. The Pulitzer Committee is in turmoil. Stay tuned!!!",False,False,True,False,True,True,True,False,True,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""a Pulitzer Prize"", ""label"": ""WORK_OF_ART""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""Russia"", ""label"": ""GPE""}, {""text"": ""The Pulitzer Committee"", ""label"": ""ORG""}]",1,0,0,
108274789674289581,2022-05-10 00:22:56.433,https://truthsocial.com/@realDonaldTrump/108274789674289581,"Just landed in Dallas,Texas. Big Republican Party meetings. I love Texas!!!",False,False,False,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Dallas"", ""label"": ""GPE""}, {""text"": ""Texas"", ""label"": ""GPE""}, {""text"": ""Republican Party"", ""label"": ""ORG""}, {""text"": ""Texas"", ""label"": ""GPE""}]",0,1,0,
108274789674289581,2022-05-10 00:22:56.433,https://truthsocial.com/@realDonaldTrump/108274789674289581,"Just landed in Dallas,Texas. Big Republican Party meetings. I love Texas!!!",False,False,False,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Dallas"", ""label"": ""GPE""}, {""text"": ""Texas"", ""label"": ""GPE""}, {""text"": ""Republican Party"", ""label"": ""ORG""}, {""text"": ""Texas"", ""label"": ""GPE""}]",0,1,0,
108277250345173008,2022-05-10 10:48:43.289,https://truthsocial.com/@realDonaldTrump/108277250345173008,"Republicans are looking to, and will, Lower Taxes and Energy Prices for America, at unprecedented levels. Also, and importantly, the Trump Tax Cuts must be extended!",False,False,False,True,False,False,False,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Republicans"", ""label"": ""NORP""}, {""text"": ""America"", ""label"": ""GPE""}, {""text"": ""the Trump Tax"", ""label"": ""LAW""}]",0,0,0,
108277250345173008,2022-05-10 10:48:43.289,https://truthsocial.com/@realDonaldTrump/108277250345173008,"Republicans are looking to, and will, Lower Taxes and Energy Prices for America, at unprecedented levels. Also, and importantly, the Trump Tax Cuts must be extended!",False,False,False,True,False,False,False,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Republicans"", ""label"": ""NORP""}, {""text"": ""America"", ""label"": ""GPE""}, {""text"": ""the Trump Tax"", ""label"": ""LAW""}]",0,0,0,
108277365849090130,2022-05-10 11:18:05.743,https://truthsocial.com/@realDonaldTrump/108277365849090130,"Gas prices have just hit an all time HIGH, the equivalent of a massive tax hike on America!",False,False,True,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""America"", ""label"": ""GPE""}]",0,0,0,
108277365849090130,2022-05-10 11:18:05.743,https://truthsocial.com/@realDonaldTrump/108277365849090130,"Gas prices have just hit an all time HIGH, the equivalent of a massive tax hike on America!",False,False,True,False,False,False,True,False,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""America"", ""label"": ""GPE""}]",0,0,0,
108277388770242605,2022-05-10 11:23:55.488,https://truthsocial.com/@realDonaldTrump/108277388770242605,"Nebraska, go out and vote today for Charles W. Herbster. He will be a great Governor!",False,False,False,True,False,False,False,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Nebraska"", ""label"": ""GPE""}, {""text"": ""today"", ""label"": ""DATE""}, {""text"": ""Charles W. Herbster"", ""label"": ""PERSON""}]",0,1,0,
108277388770242605,2022-05-10 11:23:55.488,https://truthsocial.com/@realDonaldTrump/108277388770242605,"Nebraska, go out and vote today for Charles W. Herbster. He will be a great Governor!",False,False,False,True,False,False,False,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Nebraska"", ""label"": ""GPE""}, {""text"": ""today"", ""label"": ""DATE""}, {""text"": ""Charles W. Herbster"", ""label"": ""PERSON""}]",0,1,0,
108277442391683887,2022-05-10 11:37:33.691,https://truthsocial.com/@realDonaldTrump/108277442391683887,Congressman Alex Mooney has done a great job for the people of West Virginia. Vote for him today!!!,False,False,False,True,False,False,False,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Alex Mooney"", ""label"": ""PERSON""}, {""text"": ""West Virginia"", ""label"": ""GPE""}, {""text"": ""today"", ""label"": ""DATE""}]",0,1,0,
108277442391683887,2022-05-10 11:37:33.691,https://truthsocial.com/@realDonaldTrump/108277442391683887,Congressman Alex Mooney has done a great job for the people of West Virginia. Vote for him today!!!,False,False,False,True,False,False,False,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Alex Mooney"", ""label"": ""PERSON""}, {""text"": ""West Virginia"", ""label"": ""GPE""}, {""text"": ""today"", ""label"": ""DATE""}]",0,1,0,
108280564237440718,2022-05-11 00:51:29.273,https://truthsocial.com/@realDonaldTrump/108280564237440718,"“TRUMPISM,” as some call AMERICA FIRST, is very simple: Low Taxes and Regulations, the most powerful Military, Tariffs &amp; Taxes on other countries who have taken advantage of the United States and which will make the USA rich and debt free again (if countries want to “take” from the U.S., they must pay for the privilege!), protection of our under siege 2nd Amendment, GREAT Healthcare, Low Energy Prices through Energy Independence, PARENTAL POWER on School Boards, “LIFE,"" STRONG Borders, &amp; more!",False,False,False,True,False,False,False,False,True,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""AMERICA"", ""label"": ""GPE""}, {""text"": ""FIRST"", ""label"": ""ORDINAL""}, {""text"": ""the United States"", ""label"": ""GPE""}, {""text"": ""USA"", ""label"": ""GPE""}, {""text"": ""U.S."", ""label"": ""GPE""}, {""text"": ""2nd Amendment"", ""label"": ""LAW""}]",0,1,0,
108280564237440718,2022-05-11 00:51:29.273,https://truthsocial.com/@realDonaldTrump/108280564237440718,"“TRUMPISM,” as some call AMERICA FIRST, is very simple: Low Taxes and Regulations, the most powerful Military, Tariffs &amp; Taxes on other countries who have taken advantage of the United States and which will make the USA rich and debt free again (if countries want to “take” from the U.S., they must pay for the privilege!), protection of our under siege 2nd Amendment, GREAT Healthcare, Low Energy Prices through Energy Independence, PARENTAL POWER on School Boards, “LIFE,"" STRONG Borders, &amp; more!",False,False,False,True,False,False,False,False,True,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""AMERICA"", ""label"": ""GPE""}, {""text"": ""FIRST"", ""label"": ""ORDINAL""}, {""text"": ""the United States"", ""label"": ""GPE""}, {""text"": ""USA"", ""label"": ""GPE""}, {""text"": ""U.S."", ""label"": ""GPE""}, {""text"": ""2nd Amendment"", ""label"": ""LAW""}]",0,1,0,
108280654814275314,2022-05-11 01:14:31.366,https://truthsocial.com/@realDonaldTrump/108280654814275314,I Love West Virginia. Congratulations to Alex Mooney on his BIG WIN!!!,False,False,False,True,False,False,False,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""West Virginia"", ""label"": ""GPE""}, {""text"": ""Alex Mooney"", ""label"": ""PERSON""}]",0,0,0,
108280654814275314,2022-05-11 01:14:31.366,https://truthsocial.com/@realDonaldTrump/108280654814275314,I Love West Virginia. Congratulations to Alex Mooney on his BIG WIN!!!,False,False,False,True,False,False,False,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""West Virginia"", ""label"": ""GPE""}, {""text"": ""Alex Mooney"", ""label"": ""PERSON""}]",0,0,0,
108280691476527480,2022-05-11 01:23:50.785,https://truthsocial.com/@realDonaldTrump/108280691476527480,"Katie Arrington of the Great State of South Carolina is making significant progress in her race to unseat Nancy Mace, the nasty RINO Congresswoman with the fresh mouth and absolute hatred of America First. Katie is fighting hard and effectively. South Carolina, VOTE for KATIE ARRINGTON!!!",True,True,True,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Katie Arrington"", ""label"": ""PERSON""}, {""text"": ""the Great State of South Carolina"", ""label"": ""GPE""}, {""text"": ""Nancy Mace"", ""label"": ""PERSON""}, {""text"": ""RINO"", ""label"": ""NORP""}, {""text"": ""America First"", ""label"": ""ORG""}, {""text"": ""Katie"", ""label"": ""PERSON""}, {""text"": ""South Carolina"", ""label"": ""GPE""}, {""text"": ""KATIE ARRINGTON"", ""label"": ""PERSON""}]",0,0,0,
108280691476527480,2022-05-11 01:23:50.785,https://truthsocial.com/@realDonaldTrump/108280691476527480,"Katie Arrington of the Great State of South Carolina is making significant progress in her race to unseat Nancy Mace, the nasty RINO Congresswoman with the fresh mouth and absolute hatred of America First. Katie is fighting hard and effectively. South Carolina, VOTE for KATIE ARRINGTON!!!",True,True,True,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""Katie Arrington"", ""label"": ""PERSON""}, {""text"": ""the Great State of South Carolina"", ""label"": ""GPE""}, {""text"": ""Nancy Mace"", ""label"": ""PERSON""}, {""text"": ""RINO"", ""label"": ""NORP""}, {""text"": ""America First"", ""label"": ""ORG""}, {""text"": ""Katie"", ""label"": ""PERSON""}, {""text"": ""South Carolina"", ""label"": ""GPE""}, {""text"": ""KATIE ARRINGTON"", ""label"": ""PERSON""}]",0,0,0,
108283645798040766,2022-05-11 13:55:10.158,https://truthsocial.com/@realDonaldTrump/108283645798040766,58-1. Charles W. Herbster came VERY close despite tremendous headwinds!,False,False,False,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""58-1"", ""label"": ""CARDINAL""}, {""text"": ""Charles W. Herbster"", ""label"": ""PERSON""}]",0,0,0,
108283645798040766,2022-05-11 13:55:10.158,https://truthsocial.com/@realDonaldTrump/108283645798040766,58-1. Charles W. Herbster came VERY close despite tremendous headwinds!,False,False,False,True,False,False,True,True,False,[],[],[],[],,LLM error: 404 Client Error: Not Found for url: http://localhost:11434/api/chat; falling back to triage.,"[{""text"": ""58-1"", ""label"": ""CARDINAL""}, {""text"": ""Charles W. Herbster"", ""label"": ""PERSON""}]",0,0,0,
